product_id,name,category,descripcion,palabras_clave,index
1253,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1254,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1255,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1256,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1257,Vitaminas y Suplementos,Nutrición,Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.,"Alimentación, Dieta, Suplementos",15
1258,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1259,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1260,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1261,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1262,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1263,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1264,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1265,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1266,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1267,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1268,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1269,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1270,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1271,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1272,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1273,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1274,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1275,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1276,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1277,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1278,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1279,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1280,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1281,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1282,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1283,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1284,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1285,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1286,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1287,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1288,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1289,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1290,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1291,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1292,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1293,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1294,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1295,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1296,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1297,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1298,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1299,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1300,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1301,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1302,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1303,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1304,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1305,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1306,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1307,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1308,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1309,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1310,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1311,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1312,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1313,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1314,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1315,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1316,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1317,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1318,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1319,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1320,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1321,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1322,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1323,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1324,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1325,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1326,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1327,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1328,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1329,Vitaminas y Suplementos,Nutrición,Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.,"Alimentación, Dieta, Suplementos",15
1330,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1331,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1332,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1333,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1334,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1335,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1336,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1337,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1338,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1339,Vitaminas y Suplementos,Nutrición,Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.,"Alimentación, Dieta, Suplementos",15
1340,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1341,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1342,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1343,Vitaminas y Suplementos,Nutrición,Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.,"Alimentación, Dieta, Suplementos",15
1344,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1345,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1346,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1347,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1348,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1349,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1350,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1351,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1352,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1353,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1354,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1355,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1356,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1357,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
